Province_State,date,cases,normalized_cases,days_after_quarantine,rank_on_sah,rank_latest,normalized_rank_on_sah,normalized_rank_latest,population,persons_per_misq
Kansas,4/3/20,629,216,4,37,36,40,35,2910357,36
Kansas,4/2/20,553,190,3,37,36,40,35,2910357,36
Kansas,4/1/20,485,167,2,37,36,40,35,2910357,36
Kansas,3/31/20,434,149,1,37,36,40,35,2910357,36
Kansas,3/30/20,372,128,0,37,36,40,35,2910357,36
Kansas,3/29/20,330,113,-1,37,36,40,35,2910357,36
Kansas,3/28/20,266,91,-2,37,36,40,35,2910357,36
Kansas,3/27/20,206,71,-3,37,36,40,35,2910357,36
Kansas,3/26/20,172,59,-4,37,36,40,35,2910357,36
Kansas,3/25/20,134,46,-5,37,36,40,35,2910357,36
Kansas,3/24/20,100,34,-6,37,36,40,35,2910357,36
Kansas,3/23/20,84,29,-7,37,36,40,35,2910357,36
Kansas,3/22/20,65,22,-8,37,36,40,35,2910357,36
Kansas,3/21/20,57,20,-9,37,36,40,35,2910357,36
Kansas,3/20/20,48,16,-10,37,36,40,35,2910357,36
Kansas,3/19/20,35,12,-11,37,36,40,35,2910357,36
Kansas,3/18/20,22,8,-12,37,36,40,35,2910357,36
Kansas,3/17/20,18,6,-13,37,36,40,35,2910357,36
Kansas,3/16/20,11,4,-14,37,36,40,35,2910357,36
Kansas,3/15/20,8,3,,37,36,40,35,2910357,36
Kansas,3/14/20,8,3,,37,36,40,35,2910357,36
Kansas,3/13/20,6,2,,37,36,40,35,2910357,36
Kansas,3/12/20,4,1,,37,36,40,35,2910357,36
Kansas,3/11/20,1,0,,37,36,40,35,2910357,36
Kansas,3/10/20,1,0,,37,36,40,35,2910357,36
Kansas,3/9/20,1,0,,37,36,40,35,2910357,36
Kansas,3/8/20,1,0,,37,36,40,35,2910357,36
Kansas,3/7/20,0,0,,37,36,40,35,2910357,36
Kansas,3/6/20,0,0,,37,36,40,35,2910357,36
Kansas,3/5/20,0,0,,37,36,40,35,2910357,36
Kansas,3/4/20,0,0,,37,36,40,35,2910357,36
Kansas,3/3/20,0,0,,37,36,40,35,2910357,36
Kansas,3/2/20,0,0,,37,36,40,35,2910357,36
Kansas,3/1/20,0,0,,37,36,40,35,2910357,36
Kansas,2/29/20,0,0,,37,36,40,35,2910357,36
Kansas,2/28/20,0,0,,37,36,40,35,2910357,36
Kansas,2/27/20,0,0,,37,36,40,35,2910357,36
Kansas,2/26/20,0,0,,37,36,40,35,2910357,36
Kansas,2/25/20,0,0,,37,36,40,35,2910357,36
Kansas,2/24/20,0,0,,37,36,40,35,2910357,36
Kansas,2/23/20,0,0,,37,36,40,35,2910357,36
Kansas,2/22/20,0,0,,37,36,40,35,2910357,36
Kansas,2/21/20,0,0,,37,36,40,35,2910357,36
Kansas,2/20/20,0,0,,37,36,40,35,2910357,36
Kansas,2/19/20,0,0,,37,36,40,35,2910357,36
Kansas,2/18/20,0,0,,37,36,40,35,2910357,36
Kansas,2/17/20,0,0,,37,36,40,35,2910357,36
Kansas,2/16/20,0,0,,37,36,40,35,2910357,36
Kansas,2/15/20,0,0,,37,36,40,35,2910357,36
Kansas,2/14/20,0,0,,37,36,40,35,2910357,36
Kansas,2/13/20,0,0,,37,36,40,35,2910357,36
Kansas,2/12/20,0,0,,37,36,40,35,2910357,36
Kansas,2/11/20,0,0,,37,36,40,35,2910357,36
Kansas,2/10/20,0,0,,37,36,40,35,2910357,36
Kansas,2/9/20,0,0,,37,36,40,35,2910357,36
Kansas,2/8/20,0,0,,37,36,40,35,2910357,36
Kansas,2/7/20,0,0,,37,36,40,35,2910357,36
Kansas,2/6/20,0,0,,37,36,40,35,2910357,36
Kansas,2/5/20,0,0,,37,36,40,35,2910357,36
Kansas,2/4/20,0,0,,37,36,40,35,2910357,36
Kansas,2/3/20,0,0,,37,36,40,35,2910357,36
Kansas,2/2/20,0,0,,37,36,40,35,2910357,36
Kansas,2/1/20,0,0,,37,36,40,35,2910357,36
Kansas,1/31/20,0,0,,37,36,40,35,2910357,36
Kansas,1/30/20,0,0,,37,36,40,35,2910357,36
Kansas,1/29/20,0,0,,37,36,40,35,2910357,36
Kansas,1/28/20,0,0,,37,36,40,35,2910357,36
Kansas,1/27/20,0,0,,37,36,40,35,2910357,36
Kansas,1/26/20,0,0,,37,36,40,35,2910357,36
Kansas,1/25/20,0,0,,37,36,40,35,2910357,36
Kansas,1/24/20,0,0,,37,36,40,35,2910357,36
Kansas,1/23/20,0,0,,37,36,40,35,2910357,36
Kansas,1/22/20,0,0,,37,36,40,35,2910357,36
Kentucky,4/23/20,3479,773,,33,31,45,42,4499692,114
Kentucky,4/22/20,3378,751,,33,31,45,42,4499692,114
Kentucky,4/21/20,3204,712,,33,31,45,42,4499692,114
Kentucky,4/20/20,3050,678,,33,31,45,42,4499692,114
Kentucky,4/19/20,2960,658,,33,31,45,42,4499692,114
Kentucky,4/18/20,2707,602,,33,31,45,42,4499692,114
Kentucky,4/17/20,2522,560,,33,31,45,42,4499692,114
Kentucky,4/16/20,2435,541,,33,31,45,42,4499692,114
Kentucky,4/15/20,2210,491,,33,31,45,42,4499692,114
Kentucky,4/14/20,2048,455,,33,31,45,42,4499692,114
Kentucky,4/13/20,2018,448,,33,31,45,42,4499692,114
Kentucky,4/12/20,1963,436,,33,31,45,42,4499692,114
Kentucky,4/11/20,1693,376,,33,31,45,42,4499692,114
Kentucky,4/10/20,1693,376,,33,31,45,42,4499692,114
Kentucky,4/9/20,1341,298,14,33,31,45,42,4499692,114
Kentucky,4/8/20,1149,255,13,33,31,45,42,4499692,114
Kentucky,4/7/20,1149,255,12,33,31,45,42,4499692,114
Kentucky,4/6/20,955,212,11,33,31,45,42,4499692,114
Kentucky,4/5/20,955,212,10,33,31,45,42,4499692,114
Kentucky,4/4/20,917,204,9,33,31,45,42,4499692,114
Kentucky,4/3/20,770,171,8,33,31,45,42,4499692,114
Kentucky,4/2/20,770,171,7,33,31,45,42,4499692,114
Kentucky,4/1/20,632,140,6,33,31,45,42,4499692,114
Kentucky,3/31/20,628,140,5,33,31,45,42,4499692,114
Kentucky,3/30/20,479,106,4,33,31,45,42,4499692,114
Kentucky,3/29/20,438,97,3,33,31,45,42,4499692,114
Kentucky,3/28/20,380,84,2,33,31,45,42,4499692,114
Kentucky,3/27/20,301,67,1,33,31,45,42,4499692,114
Kentucky,3/26/20,247,55,0,33,31,45,42,4499692,114
Kentucky,3/25/20,197,44,-1,33,31,45,42,4499692,114
Kentucky,3/24/20,162,36,-2,33,31,45,42,4499692,114
Kentucky,3/23/20,123,27,-3,33,31,45,42,4499692,114
Kentucky,3/22/20,103,23,-4,33,31,45,42,4499692,114
Kentucky,3/21/20,87,19,-5,33,31,45,42,4499692,114
Kentucky,3/20/20,64,14,-6,33,31,45,42,4499692,114
Kentucky,3/19/20,50,11,-7,33,31,45,42,4499692,114
Kentucky,3/18/20,28,6,-8,33,31,45,42,4499692,114
Kentucky,3/17/20,26,6,-9,33,31,45,42,4499692,114
Kentucky,3/16/20,21,5,-10,33,31,45,42,4499692,114
Kentucky,3/15/20,18,4,-11,33,31,45,42,4499692,114
Kentucky,3/14/20,16,4,-12,33,31,45,42,4499692,114
Kentucky,3/13/20,14,3,-13,33,31,45,42,4499692,114
Kentucky,3/12/20,10,2,-14,33,31,45,42,4499692,114
Kentucky,3/11/20,8,2,,33,31,45,42,4499692,114
Kentucky,3/10/20,5,1,,33,31,45,42,4499692,114
Kentucky,3/9/20,4,1,,33,31,45,42,4499692,114
Kentucky,3/8/20,1,0,,33,31,45,42,4499692,114
Kentucky,3/7/20,1,0,,33,31,45,42,4499692,114
Kentucky,3/6/20,1,0,,33,31,45,42,4499692,114
Kentucky,3/5/20,0,0,,33,31,45,42,4499692,114
Kentucky,3/4/20,0,0,,33,31,45,42,4499692,114
Kentucky,3/3/20,0,0,,33,31,45,42,4499692,114
Kentucky,3/2/20,0,0,,33,31,45,42,4499692,114
Kentucky,3/1/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/29/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/28/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/27/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/26/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/25/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/24/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/23/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/22/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/21/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/20/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/19/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/18/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/17/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/16/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/15/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/14/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/13/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/12/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/11/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/10/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/9/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/8/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/7/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/6/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/5/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/4/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/3/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/2/20,0,0,,33,31,45,42,4499692,114
Kentucky,2/1/20,0,0,,33,31,45,42,4499692,114
Kentucky,1/31/20,0,0,,33,31,45,42,4499692,114
Kentucky,1/30/20,0,0,,33,31,45,42,4499692,114
Kentucky,1/29/20,0,0,,33,31,45,42,4499692,114
Kentucky,1/28/20,0,0,,33,31,45,42,4499692,114
Kentucky,1/27/20,0,0,,33,31,45,42,4499692,114
Kentucky,1/26/20,0,0,,33,31,45,42,4499692,114
Kentucky,1/25/20,0,0,,33,31,45,42,4499692,114
Kentucky,1/24/20,0,0,,33,31,45,42,4499692,114
Kentucky,1/23/20,0,0,,33,31,45,42,4499692,114
Kentucky,1/22/20,0,0,,33,31,45,42,4499692,114
Louisiana,4/23/20,25739,5541,,8,9,4,6,4645184,108
Louisiana,4/22/20,25258,5437,,8,9,4,6,4645184,108
Louisiana,4/21/20,24854,5350,,8,9,4,6,4645184,108
Louisiana,4/20/20,24523,5279,,8,9,4,6,4645184,108
Louisiana,4/19/20,23928,5151,,8,9,4,6,4645184,108
Louisiana,4/18/20,23580,5076,,8,9,4,6,4645184,108
Louisiana,4/17/20,23118,4977,,8,9,4,6,4645184,108
Louisiana,4/16/20,22532,4851,,8,9,4,6,4645184,108
Louisiana,4/15/20,21951,4726,,8,9,4,6,4645184,108
Louisiana,4/14/20,21518,4632,,8,9,4,6,4645184,108
Louisiana,4/13/20,21016,4524,,8,9,4,6,4645184,108
Louisiana,4/12/20,20595,4434,,8,9,4,6,4645184,108
Louisiana,4/11/20,20014,4309,,8,9,4,6,4645184,108
Louisiana,4/10/20,19253,4145,,8,9,4,6,4645184,108
Louisiana,4/9/20,18283,3936,,8,9,4,6,4645184,108
Louisiana,4/8/20,17030,3666,,8,9,4,6,4645184,108
Louisiana,4/7/20,16284,3506,,8,9,4,6,4645184,108
Louisiana,4/6/20,14867,3201,14,8,9,4,6,4645184,108
Louisiana,4/5/20,13010,2801,13,8,9,4,6,4645184,108
Louisiana,4/4/20,12496,2690,12,8,9,4,6,4645184,108
Louisiana,4/3/20,10297,2217,11,8,9,4,6,4645184,108
Louisiana,4/2/20,9149,1970,10,8,9,4,6,4645184,108
Louisiana,4/1/20,6424,1383,9,8,9,4,6,4645184,108
Louisiana,3/31/20,5237,1127,8,8,9,4,6,4645184,108
Louisiana,3/30/20,4025,866,7,8,9,4,6,4645184,108
Louisiana,3/29/20,3540,762,6,8,9,4,6,4645184,108
Louisiana,3/28/20,3315,714,5,8,9,4,6,4645184,108
Louisiana,3/27/20,2744,591,4,8,9,4,6,4645184,108
Louisiana,3/26/20,2304,496,3,8,9,4,6,4645184,108
Louisiana,3/25/20,1795,386,2,8,9,4,6,4645184,108
Louisiana,3/24/20,1388,299,1,8,9,4,6,4645184,108
Louisiana,3/23/20,1172,252,0,8,9,4,6,4645184,108
Louisiana,3/22/20,837,180,-1,8,9,4,6,4645184,108
Louisiana,3/21/20,763,164,-2,8,9,4,6,4645184,108
Louisiana,3/20/20,537,116,-3,8,9,4,6,4645184,108
Louisiana,3/19/20,392,84,-4,8,9,4,6,4645184,108
Louisiana,3/18/20,257,55,-5,8,9,4,6,4645184,108
Louisiana,3/17/20,196,42,-6,8,9,4,6,4645184,108
Louisiana,3/16/20,115,25,-7,8,9,4,6,4645184,108
Louisiana,3/15/20,87,19,-8,8,9,4,6,4645184,108
Louisiana,3/14/20,77,17,-9,8,9,4,6,4645184,108
Louisiana,3/13/20,29,6,-10,8,9,4,6,4645184,108
Louisiana,3/12/20,19,4,-11,8,9,4,6,4645184,108
Louisiana,3/11/20,5,1,-12,8,9,4,6,4645184,108
Louisiana,3/10/20,0,0,-13,8,9,4,6,4645184,108
Louisiana,3/9/20,0,0,-14,8,9,4,6,4645184,108
Louisiana,3/8/20,0,0,,8,9,4,6,4645184,108
Louisiana,3/7/20,0,0,,8,9,4,6,4645184,108
Louisiana,3/6/20,0,0,,8,9,4,6,4645184,108
Louisiana,3/5/20,0,0,,8,9,4,6,4645184,108
Louisiana,3/4/20,0,0,,8,9,4,6,4645184,108
Louisiana,3/3/20,0,0,,8,9,4,6,4645184,108
Louisiana,3/2/20,0,0,,8,9,4,6,4645184,108
Louisiana,3/1/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/29/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/28/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/27/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/26/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/25/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/24/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/23/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/22/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/21/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/20/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/19/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/18/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/17/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/16/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/15/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/14/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/13/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/12/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/11/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/10/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/9/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/8/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/7/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/6/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/5/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/4/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/3/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/2/20,0,0,,8,9,4,6,4645184,108
Louisiana,2/1/20,0,0,,8,9,4,6,4645184,108
Louisiana,1/31/20,0,0,,8,9,4,6,4645184,108
Louisiana,1/30/20,0,0,,8,9,4,6,4645184,108
Louisiana,1/29/20,0,0,,8,9,4,6,4645184,108
Louisiana,1/28/20,0,0,,8,9,4,6,4645184,108
Louisiana,1/27/20,0,0,,8,9,4,6,4645184,108
Louisiana,1/26/20,0,0,,8,9,4,6,4645184,108
Louisiana,1/25/20,0,0,,8,9,4,6,4645184,108
Louisiana,1/24/20,0,0,,8,9,4,6,4645184,108
Louisiana,1/23/20,0,0,,8,9,4,6,4645184,108
Louisiana,1/22/20,0,0,,8,9,4,6,4645184,108
Maine,4/23/20,937,696,,41,45,28,45,1345790,44
Maine,4/22/20,907,674,,41,45,28,45,1345790,44
Maine,4/21/20,888,660,,41,45,28,45,1345790,44
Maine,4/20/20,875,650,,41,45,28,45,1345790,44
Maine,4/19/20,867,644,,41,45,28,45,1345790,44
Maine,4/18/20,847,629,,41,45,28,45,1345790,44
Maine,4/17/20,827,615,,41,45,28,45,1345790,44
Maine,4/16/20,796,591,14,41,45,28,45,1345790,44
Maine,4/15/20,770,572,13,41,45,28,45,1345790,44
Maine,4/14/20,735,546,12,41,45,28,45,1345790,44
Maine,4/13/20,698,519,11,41,45,28,45,1345790,44
Maine,4/12/20,633,470,10,41,45,28,45,1345790,44
Maine,4/11/20,616,458,9,41,45,28,45,1345790,44
Maine,4/10/20,586,435,8,41,45,28,45,1345790,44
Maine,4/9/20,560,416,7,41,45,28,45,1345790,44
Maine,4/8/20,537,399,6,41,45,28,45,1345790,44
Maine,4/7/20,519,386,5,41,45,28,45,1345790,44
Maine,4/6/20,499,371,4,41,45,28,45,1345790,44
Maine,4/5/20,470,349,3,41,45,28,45,1345790,44
Maine,4/4/20,456,339,2,41,45,28,45,1345790,44
Maine,4/3/20,432,321,1,41,45,28,45,1345790,44
Maine,4/2/20,376,279,0,41,45,28,45,1345790,44
Maine,4/1/20,303,225,-1,41,45,28,45,1345790,44
Maine,3/31/20,303,225,-2,41,45,28,45,1345790,44
Maine,3/30/20,275,204,-3,41,45,28,45,1345790,44
Maine,3/29/20,253,188,-4,41,45,28,45,1345790,44
Maine,3/28/20,211,157,-5,41,45,28,45,1345790,44
Maine,3/27/20,168,125,-6,41,45,28,45,1345790,44
Maine,3/26/20,155,115,-7,41,45,28,45,1345790,44
Maine,3/25/20,142,106,-8,41,45,28,45,1345790,44
Maine,3/24/20,118,88,-9,41,45,28,45,1345790,44
Maine,3/23/20,107,80,-10,41,45,28,45,1345790,44
Maine,3/22/20,89,66,-11,41,45,28,45,1345790,44
Maine,3/21/20,70,52,-12,41,45,28,45,1345790,44
Maine,3/20/20,56,42,-13,41,45,28,45,1345790,44
Maine,3/19/20,52,39,-14,41,45,28,45,1345790,44
Maine,3/18/20,35,26,,41,45,28,45,1345790,44
Maine,3/17/20,26,19,,41,45,28,45,1345790,44
Maine,3/16/20,17,13,,41,45,28,45,1345790,44
Maine,3/15/20,2,1,,41,45,28,45,1345790,44
Maine,3/14/20,3,2,,41,45,28,45,1345790,44
Maine,3/13/20,3,2,,41,45,28,45,1345790,44
Maine,3/12/20,1,1,,41,45,28,45,1345790,44
Maine,3/11/20,0,0,,41,45,28,45,1345790,44
Maine,3/10/20,0,0,,41,45,28,45,1345790,44
Maine,3/9/20,0,0,,41,45,28,45,1345790,44
Maine,3/8/20,0,0,,41,45,28,45,1345790,44
Maine,3/7/20,0,0,,41,45,28,45,1345790,44
Maine,3/6/20,0,0,,41,45,28,45,1345790,44
Maine,3/5/20,0,0,,41,45,28,45,1345790,44
Maine,3/4/20,0,0,,41,45,28,45,1345790,44
Maine,3/3/20,0,0,,41,45,28,45,1345790,44
Maine,3/2/20,0,0,,41,45,28,45,1345790,44
Maine,3/1/20,0,0,,41,45,28,45,1345790,44
Maine,2/29/20,0,0,,41,45,28,45,1345790,44
Maine,2/28/20,0,0,,41,45,28,45,1345790,44
Maine,2/27/20,0,0,,41,45,28,45,1345790,44
Maine,2/26/20,0,0,,41,45,28,45,1345790,44
Maine,2/25/20,0,0,,41,45,28,45,1345790,44
Maine,2/24/20,0,0,,41,45,28,45,1345790,44
Maine,2/23/20,0,0,,41,45,28,45,1345790,44
Maine,2/22/20,0,0,,41,45,28,45,1345790,44
Maine,2/21/20,0,0,,41,45,28,45,1345790,44
Maine,2/20/20,0,0,,41,45,28,45,1345790,44
Maine,2/19/20,0,0,,41,45,28,45,1345790,44
Maine,2/18/20,0,0,,41,45,28,45,1345790,44
Maine,2/17/20,0,0,,41,45,28,45,1345790,44
Maine,2/16/20,0,0,,41,45,28,45,1345790,44
Maine,2/15/20,0,0,,41,45,28,45,1345790,44
Maine,2/14/20,0,0,,41,45,28,45,1345790,44
Maine,2/13/20,0,0,,41,45,28,45,1345790,44
Maine,2/12/20,0,0,,41,45,28,45,1345790,44
Maine,2/11/20,0,0,,41,45,28,45,1345790,44
Maine,2/10/20,0,0,,41,45,28,45,1345790,44
Maine,2/9/20,0,0,,41,45,28,45,1345790,44
Maine,2/8/20,0,0,,41,45,28,45,1345790,44
Maine,2/7/20,0,0,,41,45,28,45,1345790,44
Maine,2/6/20,0,0,,41,45,28,45,1345790,44
Maine,2/5/20,0,0,,41,45,28,45,1345790,44
Maine,2/4/20,0,0,,41,45,28,45,1345790,44
Maine,2/3/20,0,0,,41,45,28,45,1345790,44
Maine,2/2/20,0,0,,41,45,28,45,1345790,44
Maine,2/1/20,0,0,,41,45,28,45,1345790,44
Maine,1/31/20,0,0,,41,45,28,45,1345790,44
Maine,1/30/20,0,0,,41,45,28,45,1345790,44
Maine,1/29/20,0,0,,41,45,28,45,1345790,44
Maine,1/28/20,0,0,,41,45,28,45,1345790,44
Maine,1/27/20,0,0,,41,45,28,45,1345790,44
Maine,1/26/20,0,0,,41,45,28,45,1345790,44
Maine,1/25/20,0,0,,41,45,28,45,1345790,44
Maine,1/24/20,0,0,,41,45,28,45,1345790,44
Maine,1/23/20,0,0,,41,45,28,45,1345790,44
Maine,1/22/20,0,0,,41,45,28,45,1345790,44
Maryland,4/23/20,15737,2587,,17,13,22,12,6083116,627
Maryland,4/22/20,14775,2429,,17,13,22,12,6083116,627
Maryland,4/21/20,14193,2333,,17,13,22,12,6083116,627
Maryland,4/20/20,13684,2250,,17,13,22,12,6083116,627
Maryland,4/19/20,12847,2112,,17,13,22,12,6083116,627
Maryland,4/18/20,12326,2026,,17,13,22,12,6083116,627
Maryland,4/17/20,11572,1902,,17,13,22,12,6083116,627
Maryland,4/16/20,10784,1773,,17,13,22,12,6083116,627
Maryland,4/15/20,10032,1649,,17,13,22,12,6083116,627
Maryland,4/14/20,9472,1557,,17,13,22,12,6083116,627
Maryland,4/13/20,8936,1469,14,17,13,22,12,6083116,627
Maryland,4/12/20,8225,1352,13,17,13,22,12,6083116,627
Maryland,4/11/20,7694,1265,12,17,13,22,12,6083116,627
Maryland,4/10/20,6968,1145,11,17,13,22,12,6083116,627
Maryland,4/9/20,6185,1017,10,17,13,22,12,6083116,627
Maryland,4/8/20,5529,909,9,17,13,22,12,6083116,627
Maryland,4/7/20,4371,719,8,17,13,22,12,6083116,627
Maryland,4/6/20,4045,665,7,17,13,22,12,6083116,627
Maryland,4/5/20,3617,595,6,17,13,22,12,6083116,627
Maryland,4/4/20,3125,514,5,17,13,22,12,6083116,627
Maryland,4/3/20,2758,453,4,17,13,22,12,6083116,627
Maryland,4/2/20,2331,383,3,17,13,22,12,6083116,627
Maryland,4/1/20,1986,326,2,17,13,22,12,6083116,627
Maryland,3/31/20,1660,273,1,17,13,22,12,6083116,627
Maryland,3/30/20,1413,232,0,17,13,22,12,6083116,627
Maryland,3/29/20,1239,204,-1,17,13,22,12,6083116,627
Maryland,3/28/20,995,164,-2,17,13,22,12,6083116,627
Maryland,3/27/20,775,127,-3,17,13,22,12,6083116,627
Maryland,3/26/20,583,96,-4,17,13,22,12,6083116,627
Maryland,3/25/20,425,70,-5,17,13,22,12,6083116,627
Maryland,3/24/20,349,57,-6,17,13,22,12,6083116,627
Maryland,3/23/20,290,48,-7,17,13,22,12,6083116,627
Maryland,3/22/20,244,40,-8,17,13,22,12,6083116,627
Maryland,3/21/20,193,32,-9,17,13,22,12,6083116,627
Maryland,3/20/20,149,24,-10,17,13,22,12,6083116,627
Maryland,3/19/20,107,18,-11,17,13,22,12,6083116,627
Maryland,3/18/20,85,14,-12,17,13,22,12,6083116,627
Maryland,3/17/20,60,10,-13,17,13,22,12,6083116,627
Maryland,3/16/20,42,7,-14,17,13,22,12,6083116,627
Maryland,3/15/20,24,4,,17,13,22,12,6083116,627
Maryland,3/14/20,27,4,,17,13,22,12,6083116,627
Maryland,3/13/20,18,3,,17,13,22,12,6083116,627
Maryland,3/12/20,12,2,,17,13,22,12,6083116,627
Maryland,3/11/20,9,1,,17,13,22,12,6083116,627
Maryland,3/10/20,8,1,,17,13,22,12,6083116,627
Maryland,3/9/20,5,1,,17,13,22,12,6083116,627
Maryland,3/8/20,5,1,,17,13,22,12,6083116,627
Maryland,3/7/20,3,0,,17,13,22,12,6083116,627
Maryland,3/6/20,3,0,,17,13,22,12,6083116,627
Maryland,3/5/20,0,0,,17,13,22,12,6083116,627
Maryland,3/4/20,0,0,,17,13,22,12,6083116,627
Maryland,3/3/20,0,0,,17,13,22,12,6083116,627
Maryland,3/2/20,0,0,,17,13,22,12,6083116,627
Maryland,3/1/20,0,0,,17,13,22,12,6083116,627
Maryland,2/29/20,0,0,,17,13,22,12,6083116,627
Maryland,2/28/20,0,0,,17,13,22,12,6083116,627
Maryland,2/27/20,0,0,,17,13,22,12,6083116,627
Maryland,2/26/20,0,0,,17,13,22,12,6083116,627
Maryland,2/25/20,0,0,,17,13,22,12,6083116,627
Maryland,2/24/20,0,0,,17,13,22,12,6083116,627
Maryland,2/23/20,0,0,,17,13,22,12,6083116,627
Maryland,2/22/20,0,0,,17,13,22,12,6083116,627
Maryland,2/21/20,0,0,,17,13,22,12,6083116,627
Maryland,2/20/20,0,0,,17,13,22,12,6083116,627
Maryland,2/19/20,0,0,,17,13,22,12,6083116,627
Maryland,2/18/20,0,0,,17,13,22,12,6083116,627
Maryland,2/17/20,0,0,,17,13,22,12,6083116,627
Maryland,2/16/20,0,0,,17,13,22,12,6083116,627
Maryland,2/15/20,0,0,,17,13,22,12,6083116,627
Maryland,2/14/20,0,0,,17,13,22,12,6083116,627
Maryland,2/13/20,0,0,,17,13,22,12,6083116,627
Maryland,2/12/20,0,0,,17,13,22,12,6083116,627
Maryland,2/11/20,0,0,,17,13,22,12,6083116,627
Maryland,2/10/20,0,0,,17,13,22,12,6083116,627
Maryland,2/9/20,0,0,,17,13,22,12,6083116,627
Maryland,2/8/20,0,0,,17,13,22,12,6083116,627
Maryland,2/7/20,0,0,,17,13,22,12,6083116,627
Maryland,2/6/20,0,0,,17,13,22,12,6083116,627
Maryland,2/5/20,0,0,,17,13,22,12,6083116,627
Maryland,2/4/20,0,0,,17,13,22,12,6083116,627
Maryland,2/3/20,0,0,,17,13,22,12,6083116,627
Maryland,2/2/20,0,0,,17,13,22,12,6083116,627
Maryland,2/1/20,0,0,,17,13,22,12,6083116,627
Maryland,1/31/20,0,0,,17,13,22,12,6083116,627
Maryland,1/30/20,0,0,,17,13,22,12,6083116,627
Maryland,1/29/20,0,0,,17,13,22,12,6083116,627
Maryland,1/28/20,0,0,,17,13,22,12,6083116,627
Maryland,1/27/20,0,0,,17,13,22,12,6083116,627
Maryland,1/26/20,0,0,,17,13,22,12,6083116,627
Maryland,1/25/20,0,0,,17,13,22,12,6083116,627
Maryland,1/24/20,0,0,,17,13,22,12,6083116,627
Maryland,1/23/20,0,0,,17,13,22,12,6083116,627
Maryland,1/22/20,0,0,,17,13,22,12,6083116,627
Massachusetts,4/23/20,46023,6597,,9,3,8,3,6976597,894
Massachusetts,4/22/20,42944,6155,,9,3,8,3,6976597,894
Massachusetts,4/21/20,41199,5905,,9,3,8,3,6976597,894
Massachusetts,4/20/20,38077,5458,,9,3,8,3,6976597,894
